X,Y,Z,Prefab,Projector,Filler,
0.43406,0,-0.94218,tar,P1,NaN,
0.19259,0,-0.91915,tar,P1,NaN,
0.6155,0,-1.6357,tar,P1,NaN,
0.65651,0,-0.71495,tar,P1,NaN,
0.19324,0,-1.5648,tar,P1,NaN,
0.9245,0,-0.62716,tar,P1,NaN,
0.81134,0,-1.7019,tar,P1,NaN,
0.84889,0,-0.89633,tar,P1,NaN,
0.44411,0,-0.60425,tar,P1,NaN,
0.12341,0,-1.1606,tar,P1,NaN,
0.5314,0,-1.2581,tar,P1,NaN,
0.4279,0,-1.4451,tar,P1,NaN,
0.73895,0,-1.4504,tar,P1,NaN,
0.2197,0,-0.716,tar,P1,NaN,
0.99245,0,-0.11332,tar,P1,NaN,
0.89062,0,0.62683,tar,P1,NaN,
0.39531,0,0.54107,tar,P1,NaN,
0.6068,0,0.42641,tar,P1,NaN,
0.65449,0,-0.39302,tar,P1,NaN,
0.98898,0,0.39156,tar,P1,NaN,
0.27868,0,-0.38501,tar,P1,NaN,
0.21225,0,0.17537,tar,P1,NaN,
0.12163,0,-0.12135,tar,P1,NaN,
0.99701,0,-0.36227,tar,P1,NaN,
0.83921,0,0.22667,tar,P1,NaN,
0.14496,0,0.594,tar,P1,NaN,
0.73106,0,0.057309,tar,P1,NaN,
0.35162,0,-0.05901,tar,P1,NaN,
0.93906,0,0.96822,tar,P1,NaN,
0.39821,0,1.1042,tar,P1,NaN,
0.26644,0,0.85319,tar,P1,NaN,
0.2978,0,1.3867,tar,P1,NaN,
0.85049,0,1.4636,tar,P1,NaN,
0.82156,0,1.2321,tar,P1,NaN,
1.0298,0,1.6021,tar,P1,NaN,
0.7028,0,0.81986,tar,P1,NaN,
0.51881,0,1.58,tar,P1,NaN,
0.7949,0,1.8075,tar,P1,NaN,
0.24053,0,1.8884,tar,P1,NaN,
0.60905,0,1.3508,tar,P1,NaN,
0.17524,0,1.2027,tar,P1,NaN,
0.57135,0,0.98102,tar,P1,NaN,
-0.74461,0,1.6017,tar,P1,NaN,
-0.21971,0,1.4642,tar,P1,NaN,
-0.2815,0,1.8122,tar,P1,NaN,
-0.4219,0,1.0432,tar,P1,NaN,
-1.0269,0,1.5995,tar,P1,NaN,
-0.81346,0,0.89508,tar,P1,NaN,
-0.83725,0,1.8347,tar,P1,NaN,
-0.62078,0,1.3792,tar,P1,NaN,
-0.84995,0,1.3493,tar,P1,NaN,
-0.12683,0,0.91503,tar,P1,NaN,
-0.5901,0,1.858,tar,P1,NaN,
-0.85317,0,1.0932,tar,P1,NaN,
-0.5495,0,0.79841,tar,P1,NaN,
-0.2768,0,1.2232,tar,P1,NaN,
-0.65295,0,-0.2987,tar,P1,NaN,
-0.79105,0,0.58219,tar,P1,NaN,
-0.73555,0,0.36113,tar,P1,NaN,
-0.39788,0,0.069448,tar,P1,NaN,
-0.15033,0,0.48323,tar,P1,NaN,
-0.22202,0,0.19004,tar,P1,NaN,
-0.21261,0,-0.061383,tar,P1,NaN,
-0.42693,0,0.54034,tar,P1,NaN,
-0.78906,0,-0.013527,tar,P1,NaN,
-1.0013,0,0.070764,tar,P1,NaN,
-0.57136,0,0.17427,tar,P1,NaN,
-0.3498,0,-0.33041,tar,P1,NaN,
-1.0064,0,0.61972,tar,P1,NaN,
-0.97029,0,-0.41066,tar,P1,NaN,
